date,SPY,NVDA,MSFT,AAPL,AMZN,GOOGL,META,AVGO,ORCL,CRM,AMD
2017-06-28,243.47,151.75,69.8,145.83,990.33,961.01,153.24,241.05,50.87,88.09,13.23
2017-06-29,241.39,146.68,68.49,143.68,975.93,937.82,151.04,234.04,50.2,86.8,12.6
2017-06-30,241.79,144.56,68.93,144.02,968.0,929.68,150.98,233.05,50.14,86.6,12.48
2017-07-03,242.32,139.33,68.17,143.5,953.66,919.46,148.43,229.76,49.36,86.1,12.15
2017-07-05,242.74,143.05,69.08,144.09,971.4,932.26,150.34,231.61,49.46,87.5,13.19
2017-07-06,240.58,143.48,68.57,142.73,965.14,927.69,148.82,235.04,48.85,86.85,13.02
2017-07-07,242.1,146.76,69.46,144.18,978.76,940.81,151.44,239.62,49.35,87.92,13.36
2017-07-10,242.35,153.7,69.98,145.06,996.47,951.0,153.5,241.77,49.62,88.5,13.81
2017-07-11,242.18,155.88,69.99,145.53,994.13,953.53,155.27,240.89,49.88,88.35,13.89
2017-07-12,243.94,162.51,71.15,145.74,1006.51,967.66,158.9,246.42,50.45,90.4,14.29
2017-07-13,244.42,160.63,71.77,147.77,1000.63,968.85,159.26,247.31,50.35,89.57,13.53
2017-07-14,245.51,164.95,72.78,149.04,1001.81,976.91,159.97,250.29,50.56,90.0,13.92
2017-07-17,245.52,164.25,73.35,149.56,1010.04,975.96,159.73,249.02,50.44,89.29,13.8
2017-07-18,245.6697,165.96,73.3,150.08,1024.45,986.95,162.86,250.88,50.45,89.27,13.48
2017-07-19,246.96,165.1,73.86,151.02,1026.87,992.77,164.14,254.4,51.0,89.56,13.55
2017-07-20,247.04,167.5,74.22,150.34,1028.7,992.19,164.53,253.43,51.13,90.54,13.8
2017-07-21,246.83,168.1,73.79,150.27,1025.67,993.84,164.43,253.11,50.8,89.69,13.88
2017-07-24,246.79,166.15,73.6,152.09,1038.95,998.31,166.0,253.03,50.76,89.67,14.16
2017-07-25,247.37,165.35,74.19,152.74,1039.87,969.03,165.28,254.3,51.17,90.63,14.11
2017-07-26,247.42,167.26,74.05,153.46,1052.8,965.31,165.61,257.01,51.17,91.07,14.76
2017-07-27,247.2292,161.74,73.16,150.56,1046.0,952.51,170.44,250.95,50.45,90.51,14.12
2017-07-28,246.89,164.39,73.04,149.5,1020.04,958.33,172.45,250.37,50.3,90.62,13.95
2017-07-31,246.79,162.51,72.7,148.73,987.78,945.5,169.25,246.66,49.93,90.8,13.61
2017-08-01,247.3,164.49,72.58,150.05,996.19,946.56,169.86,248.39,50.16,91.22,13.71
2017-08-02,247.42,164.39,72.26,157.14,995.89,947.64,169.3,253.36,49.77,89.89,13.37
2017-08-03,246.98,166.48,72.15,155.57,986.92,940.3,168.59,250.29,50.23,90.35,13.24
2017-08-04,247.39,167.21,72.68,156.39,987.58,945.79,169.62,249.17,49.96,90.45,13.12
2017-08-07,247.84,172.35,72.4,158.81,992.27,945.75,171.98,252.44,49.64,90.5,13.43
2017-08-08,247.27,170.3,72.79,160.08,989.84,944.19,171.23,251.36,49.1,90.26,13.11
2017-08-09,247.27,172.11,72.47,161.06,982.01,940.08,171.18,249.17,49.06,90.12,12.83
2017-08-10,243.7599,164.74,71.41,155.32,956.92,923.59,167.4,240.71,48.1,87.63,12.12
2017-08-11,244.11,155.96,72.5,157.48,967.99,930.09,168.08,244.17,48.24,88.29,12.23
2017-08-14,246.5,168.4,73.59,159.85,983.3,938.93,170.75,250.91,48.85,90.25,12.76
2017-08-15,246.53,166.98,73.22,161.6,982.74,938.08,171.0,253.69,48.83,90.7,13.02
2017-08-16,246.96,165.15,73.65,160.95,978.18,944.27,170.0,253.42,49.25,92.24,12.63
2017-08-17,243.14,161.47,72.4,157.86,960.57,927.66,166.91,246.95,48.55,90.88,12.34
2017-08-18,242.71,161.5,72.49,157.5,958.47,926.18,167.41,249.37,48.62,90.76,12.37
2017-08-21,242.92,159.15,72.15,157.21,953.29,920.87,167.78,249.62,48.9,91.76,12.05
2017-08-22,245.38,162.55,73.16,159.78,966.9,940.4,169.64,255.19,49.26,92.95,12.17
2017-08-23,244.5697,165.8,72.72,159.98,958.0,942.58,168.71,256.92,49.07,93.07,12.48
2017-08-24,244.045,165.19,72.69,159.27,952.45,936.89,167.74,255.05,49.19,94.15,12.5
2017-08-25,244.52,163.81,72.82,159.86,945.26,930.5,166.32,245.59,49.24,94.1,12.43
2017-08-28,244.6,164.97,72.83,161.47,946.02,928.13,167.24,243.25,49.24,93.66,12.23
2017-08-29,244.8597,164.7,73.05,162.91,954.06,935.75,168.05,241.73,49.45,93.83,12.15
2017-08-30,246.01,165.68,74.01,163.35,967.59,943.63,169.92,246.02,49.8,94.86,12.67
2017-08-31,247.29,169.44,74.77,164.0,980.6,955.24,171.97,252.07,50.33,95.49,13.0
2017-09-01,247.81,170.46,73.94,164.05,978.25,951.99,172.02,252.73,50.62,96.01,13.19
2017-09-05,246.13,165.91,73.61,162.08,965.27,941.48,170.72,249.05,50.93,96.18,12.92
2017-09-06,246.89,165.81,73.4,161.91,967.8,942.02,172.09,249.38,51.01,95.82,12.86
2017-09-07,246.8753,166.58,74.34,161.26,979.47,949.89,173.21,246.55,51.73,96.73,12.63
2017-09-08,246.54,163.69,73.98,158.63,965.9,941.41,170.95,244.11,51.58,96.43,12.25
2017-09-11,249.14,169.0,74.76,161.5,977.96,943.29,173.51,247.74,52.49,97.71,12.55
2017-09-12,250.09,169.61,74.68,160.86,982.58,946.65,172.96,247.14,52.77,96.85,12.3
2017-09-13,250.17,170.37,75.21,159.65,999.6,950.44,173.05,246.24,52.8,95.61,12.22
2017-09-14,250.08,169.4,74.77,158.28,992.21,940.13,170.96,246.95,52.79,95.3,12.26
2017-09-15,249.23,180.11,75.31,159.88,986.79,935.29,171.64,250.55,48.74,94.63,12.52
2017-09-18,249.71,187.55,75.16,158.67,974.19,929.75,170.01,249.82,48.33,95.74,13.08
2017-09-19,249.96,187.35,75.44,158.73,969.86,936.86,172.52,249.76,48.04,95.35,13.12
2017-09-20,250.07,185.84,74.94,156.07,973.21,947.54,172.17,242.91,47.97,95.21,13.74
2017-09-21,249.4,180.76,74.21,153.39,964.65,947.55,171.11,240.38,47.97,94.86,13.41
2017-09-22,249.45,179.0,74.41,151.89,955.1,943.26,170.54,239.24,48.16,94.94,13.3
2017-09-25,248.97,171.0,73.26,150.55,939.79,934.28,162.87,235.51,47.97,92.47,12.61
2017-09-26,249.07,171.96,73.26,153.14,938.6,937.43,164.21,237.27,47.92,92.34,12.45
2017-09-27,250.04,175.73,73.85,154.23,950.87,959.9,167.68,240.58,48.16,93.21,12.74
2017-09-28,250.33,175.68,73.87,153.28,956.4,964.81,168.73,242.94,48.08,92.6,12.74
2017-09-29,251.16,178.77,74.49,154.12,961.35,973.72,170.87,242.54,48.35,93.42,12.75
2017-10-02,252.28,179.0,74.61,153.81,959.19,967.47,169.47,240.47,48.8,93.94,12.71
2017-10-03,252.85,179.37,74.26,154.48,957.1,972.08,169.96,239.5,48.69,95.36,13.42
2017-10-04,253.16,180.87,74.69,153.48,965.45,966.78,168.42,242.0,48.9,95.52,13.31
2017-10-05,254.66,180.77,75.97,155.39,980.85,985.19,171.24,243.67,48.91,95.73,13.34
2017-10-06,254.43,181.3,76.0,155.3,989.58,993.64,172.23,245.74,48.4,96.32,13.23
2017-10-09,253.9692,185.39,76.29,155.84,990.99,992.31,172.5,246.42,48.36,96.27,13.47
2017-10-10,254.57,188.93,76.29,155.9,987.2,987.8,171.59,245.99,48.21,95.39,13.7
2017-10-11,254.98,190.94,76.42,156.55,995.0,1005.65,172.74,250.4,48.28,96.01,13.88
2017-10-12,254.61,191.03,77.12,156.0,1000.93,1005.65,172.55,248.74,48.23,96.74,14.2
2017-10-13,254.88,194.59,77.49,156.99,1002.94,1007.87,173.74,247.96,48.61,96.94,14.22
2017-10-16,255.3,197.93,77.65,159.88,1006.34,1009.35,174.52,246.67,48.86,97.15,14.26
2017-10-17,255.43,197.75,77.59,160.47,1009.13,1011.0,176.11,242.62,49.19,96.72,14.16
2017-10-18,255.69,197.58,77.61,159.76,997.0,1012.74,176.03,244.0,49.58,96.44,14.07
2017-10-19,255.8192,197.8,77.91,155.98,986.61,1001.84,174.56,244.29,49.35,97.19,13.95
2017-10-20,257.07,196.9,78.81,156.25,982.91,1005.07,174.98,244.24,49.25,98.9,13.81
2017-10-23,256.16,196.62,78.83,156.17,966.3,985.54,171.27,244.27,49.31,98.44,14.1
2017-10-24,256.55,198.68,78.86,157.1,975.9,988.49,171.8,247.68,49.98,98.66,14.25
2017-10-25,255.32,193.66,78.63,156.41,972.91,991.46,170.6,245.82,49.7,99.59,12.33
2017-10-26,255.48,195.69,78.76,157.41,972.43,991.42,170.63,243.76,50.15,100.05,12.005
2017-10-27,257.6895,201.86,83.81,163.05,1100.95,1033.67,177.88,252.9,50.88,100.7,11.84
2017-10-30,256.8,203.84,83.89,166.72,1110.85,1033.13,179.87,261.23,50.68,100.7,10.89
2017-10-31,257.12,206.81,83.18,169.04,1105.28,1033.04,180.06,263.91,50.9,102.34,10.985
2017-11-01,257.5,207.2,83.18,166.89,1103.68,1042.595,182.66,259.29,50.64,101.95,10.8
2017-11-02,257.62,205.94,84.05,168.11,1094.22,1042.97,178.92,259.5,50.28,102.6,10.85
2017-11-03,258.45,208.69,84.14,172.5,1111.6,1049.99,178.92,273.63,50.18,102.71,11.12
2017-11-06,258.81,209.63,84.47,174.25,1120.66,1042.68,180.17,277.52,50.4,102.42,11.93
2017-11-07,258.7,212.03,84.27,174.81,1123.17,1052.39,180.25,271.32,50.49,102.72,12.05
2017-11-08,259.11,209.16,84.56,176.24,1132.88,1058.29,179.56,272.4,50.54,105.03,11.71
2017-11-09,258.1908,205.32,84.09,175.88,1129.13,1047.72,179.3,265.64,49.24,103.6,11.12
2017-11-10,258.1,216.14,83.87,174.67,1125.35,1044.15,178.46,264.96,49.32,105.24,11.26
2017-11-13,258.34,212.63,83.93,173.97,1129.17,1041.2,178.77,265.01,49.4,105.78,11.09
2017-11-14,257.75,214.18,84.05,171.34,1136.84,1041.64,178.07,263.26,49.2,106.23,11.12
2017-11-15,256.42,209.98,82.98,169.08,1126.69,1036.41,177.95,265.6,48.82,105.43,11.07
2017-11-16,258.54,211.61,83.2,171.1,1137.29,1048.47,179.59,272.11,49.2,107.03,11.25
2017-11-17,257.87,211.36,82.4,170.15,1129.88,1035.89,179.0,271.86,48.94,107.58,11.38
2017-11-20,258.28,214.08,82.53,169.98,1126.31,1034.66,178.74,274.88,49.02,107.37,11.34
2017-11-21,259.93,216.05,83.72,173.14,1139.49,1050.3,181.86,276.59,48.63,108.8,11.4
2017-11-22,259.79,214.93,83.11,174.96,1156.16,1051.92,180.87,275.37,48.58,106.83,11.37
2017-11-24,260.37,216.96,83.26,174.97,1186.0,1056.52,182.78,282.38,49.01,107.15,11.38
2017-11-27,260.23,214.14,83.87,174.09,1195.83,1072.01,183.03,284.62,48.88,106.58,11.55
2017-11-28,262.83,210.71,84.88,173.07,1193.6,1063.29,182.42,277.4,49.01,106.46,11.17
2017-11-29,262.73,196.42,83.34,169.48,1161.27,1037.38,175.13,271.5,48.52,103.53,10.825
2017-11-30,264.87,200.71,84.17,171.85,1176.75,1036.17,177.18,277.94,49.06,104.32,10.89
2017-12-01,264.46,197.68,84.26,171.05,1162.35,1025.07,175.1,271.56,49.61,103.83,10.7201
2017-12-04,264.11,186.66,81.08,169.8,1133.95,1011.87,171.47,263.61,48.4,99.85,10.03
2017-12-05,263.2,187.74,81.59,169.64,1141.57,1019.6,172.83,261.65,47.99,100.69,9.91
2017-12-06,263.23,189.26,82.78,169.01,1152.35,1032.72,176.06,263.89,48.42,102.92,10.0
2017-12-07,264.04,191.99,82.49,169.452,1159.79,1044.57,180.14,263.89,48.52,104.07,10.04
2017-12-08,265.48,191.49,84.16,169.37,1162.0,1049.38,179.0,259.91,49.6,103.44,9.94
2017-12-11,266.34,194.66,85.23,172.67,1168.92,1051.97,179.04,259.95,50.47,104.54,10.16
2017-12-12,266.8,190.84,85.58,171.7,1165.08,1048.77,176.96,258.7,50.39,103.67,9.9
2017-12-13,266.74,186.18,85.35,172.27,1164.13,1051.39,178.3,262.03,50.05,103.94,10.11
2017-12-14,265.69,186.47,84.69,172.22,1174.26,1057.47,178.39,259.34,50.19,104.24,10.13
2017-12-15,266.53,191.56,86.85,173.87,1179.14,1072.0,180.18,265.78,48.3,105.48,10.3
2017-12-18,268.23,197.9,86.38,176.42,1190.58,1085.09,180.82,264.39,47.71,105.08,10.98
2017-12-19,267.25,196.11,85.83,174.54,1187.38,1079.78,179.51,263.7,47.82,104.26,10.95
2017-12-20,267.1,196.8,85.52,174.35,1177.62,1073.56,177.89,265.64,47.9,103.39,10.98
2017-12-21,267.54,195.89,85.5,175.01,1174.76,1070.85,177.45,261.53,47.28,103.62,10.89
2017-12-22,267.49,195.27,85.51,175.01,1168.36,1068.86,177.2,262.35,47.36,102.63,10.54
2017-12-26,267.15,197.44,85.4,170.57,1176.76,1065.85,175.99,258.1,47.43,102.54,10.46
2017-12-27,267.35,197.17,85.71,170.6,1182.26,1060.2,177.62,259.12,47.38,102.65,10.53
2017-12-28,267.86,197.4,85.72,171.08,1186.1,1055.95,177.92,260.42,47.52,102.79,10.55
2017-12-29,266.94,193.5,85.54,169.23,1169.47,1053.4,176.46,256.9,47.28,102.23,10.28
2018-01-02,268.77,199.35,85.95,172.26,1189.01,1073.21,181.42,267.01,46.63,104.41,10.98
2018-01-03,270.47,212.47,86.35,172.23,1204.2,1091.52,184.67,269.93,47.71,105.29,11.55
2018-01-04,271.57,213.59,87.11,173.03,1209.59,1095.76,184.33,270.02,48.18,106.68,12.12
2018-01-05,273.4,215.4,88.19,175.0,1229.14,1110.29,186.85,271.62,48.47,108.1,11.88
2018-01-08,273.91,222.0,88.28,174.35,1246.87,1114.21,188.28,272.27,48.98,108.86,12.28
2018-01-09,274.53,221.94,88.22,174.33,1252.7,1112.79,187.87,268.5,49.06,109.15,11.82
2018-01-10,274.08,223.68,87.82,174.29,1254.33,1110.14,187.84,262.83,48.8,108.8,11.96
2018-01-11,276.09,224.019,88.08,175.28,1276.68,1111.879,187.77,263.5,48.95,109.1,12.1404
2018-01-12,277.94,222.759,89.58,177.09,1305.2,1130.65,179.37,264.29,49.51,110.24,12.02
2018-01-16,277.06,220.11,88.35,176.19,1304.86,1130.7,178.39,263.25,49.59,108.89,11.91
2018-01-17,279.61,224.72,90.14,179.1,1295.0,1139.1,177.6,265.81,50.27,110.04,12.18
2018-01-18,279.18,224.44,90.1,179.26,1293.32,1135.97,179.8,269.8,50.23,111.77,12.47
2018-01-19,280.39,230.11,90.0,178.46,1294.58,1143.5,181.29,266.39,50.58,111.93,12.59
2018-01-22,282.67,233.69,91.61,177.0,1327.31,1164.16,185.37,262.11,50.71,112.89,12.64
2018-01-23,283.24,238.91,91.9,177.04,1362.54,1176.17,189.35,262.9,51.12,113.24,12.94
2018-01-24,283.12,235.8,91.82,174.22,1357.51,1171.29,186.55,256.86,51.45,112.85,12.71
2018-01-25,283.3,236.35,92.33,171.11,1377.95,1182.14,187.48,247.29,51.6,111.96,12.41
2018-01-26,286.56,243.33,94.06,171.51,1402.05,1187.56,190.0,250.79,52.75,113.7,12.95
2018-01-29,284.64,246.85,93.92,167.96,1417.68,1186.48,185.98,245.47,51.94,113.3,13.32
2018-01-30,281.63,242.72,92.74,166.97,1437.82,1177.37,187.12,240.98,50.96,112.23,12.865
2018-01-31,281.91,245.8,95.01,167.43,1451.65,1182.22,186.89,248.03,51.59,113.91,13.735
2018-02-01,281.68,240.5,94.26,167.78,1390.0,1181.59,193.09,238.79,51.63,112.74,13.25
2018-02-02,275.51,233.52,91.78,160.37,1431.0,1119.2,190.28,235.48,50.13,110.78,12.45
2018-02-05,264.11,213.7,88.0,156.49,1390.0,1062.39,181.26,228.1,48.09,107.65,11.57
2018-02-06,269.06,225.58,91.33,163.03,1442.84,1084.43,185.31,240.38,49.4,109.57,11.64
2018-02-07,267.67,228.8,89.61,159.54,1416.78,1055.41,180.18,237.38,48.87,110.05,11.6
2018-02-08,257.77,217.52,85.01,155.15,1350.5,1007.71,171.58,229.57,46.84,104.03,11.22
2018-02-09,261.74,232.08,88.18,156.41,1339.6,1046.27,176.11,235.5,47.73,106.98,11.31
2018-02-12,265.32,228.03,89.13,162.71,1386.23,1054.56,176.41,244.4,48.15,108.55,11.68
2018-02-13,266.05,232.63,89.83,164.34,1414.51,1054.14,173.15,245.86,48.49,107.69,11.78
2018-02-14,269.67,241.42,90.81,167.37,1451.05,1072.7,179.52,247.66,49.45,109.02,12.2
2018-02-15,272.93,246.5,92.66,172.99,1461.76,1091.36,179.96,251.83,50.64,113.12,12.181
2018-02-16,273.16,243.84,92.0,172.43,1448.69,1095.5,177.36,248.89,50.71,112.86,11.82
2018-02-20,271.44,249.08,92.72,171.85,1468.35,1103.59,176.01,249.62,49.89,114.35,12.02
2018-02-21,269.97,241.51,91.49,171.07,1482.92,1113.75,177.91,248.62,49.43,114.48,11.72
2018-02-22,270.26,242.15,91.74,172.6,1484.76,1109.9,178.99,249.35,49.59,113.0,11.84
2018-02-23,274.65,245.93,94.06,175.555,1500.0,1128.09,183.29,253.71,50.5,114.96,12.07
2018-02-26,277.91,246.58,95.42,178.97,1521.95,1143.7,184.93,252.95,51.17,116.65,12.42
2018-02-27,274.38,246.06,94.2,178.39,1511.98,1117.51,181.46,251.81,50.73,116.47,12.53
2018-02-28,271.41,242.0,93.77,178.12,1512.45,1103.92,178.32,246.46,50.67,116.25,12.11
2018-03-01,267.72,232.21,92.85,175.0,1493.45,1071.41,175.93,243.31,49.71,119.43,11.9
2018-03-02,269.08,236.54,93.05,176.21,1500.25,1084.14,176.62,250.87,50.32,121.92,11.81
2018-03-05,272.12,235.65,93.64,176.82,1523.61,1094.76,180.4,246.98,51.29,122.5,11.91
2018-03-06,272.83,242.16,93.32,176.67,1537.64,1100.9,179.78,250.96,51.5,124.48,11.76
2018-03-07,272.83,241.84,93.86,175.03,1545.0,1115.04,183.71,247.05,51.72,125.33,12.24
2018-03-08,274.03,241.18,94.43,176.94,1551.86,1129.38,182.34,246.95,52.13,126.36,11.97
2018-03-09,278.76,245.33,96.54,179.98,1578.89,1160.84,185.23,253.78,52.97,127.41,11.7
2018-03-12,278.54,249.76,96.77,181.72,1598.39,1165.93,184.76,262.84,52.9,126.78,11.52
2018-03-13,276.72,247.71,94.41,179.97,1588.18,1139.91,181.88,261.22,52.58,126.73,11.635
2018-03-14,275.25,248.74,93.85,178.44,1591.0,1148.89,184.19,260.59,52.32,127.99,11.36
2018-03-15,275.03,249.34,94.18,178.65,1582.32,1150.61,183.86,267.76,52.37,127.22,11.46
2018-03-16,274.22,250.48,94.6,178.02,1571.68,1134.42,185.09,254.87,52.27,125.97,11.47
2018-03-19,270.61,241.0,92.89,175.3,1544.93,1100.07,172.56,244.95,51.95,124.98,11.43
2018-03-20,270.93,249.58,93.13,175.24,1586.51,1095.8,168.15,242.36,47.05,125.12,11.11
2018-03-21,270.4,248.56,92.48,171.27,1581.86,1094.0,169.39,246.0,47.02,121.7,11.26
2018-03-22,263.71,241.85,89.79,168.845,1544.1,1053.15,164.89,243.57,45.89,118.04,10.91
2018-03-23,258.015,232.97,87.18,164.94,1495.56,1026.55,159.39,242.48,44.79,114.43,10.63
2018-03-26,265.14,244.48,93.78,172.77,1555.86,1054.09,160.06,247.73,46.48,118.97,10.44
2018-03-27,260.76,225.52,89.47,168.34,1497.05,1006.94,152.19,244.37,45.38,113.81,10.0
2018-03-28,259.85,221.35,89.39,166.48,1431.42,1005.18,153.03,236.68,44.98,112.88,9.81
2018-03-29,263.43,231.59,91.27,167.78,1447.34,1037.14,159.79,235.65,45.75,116.3,10.05
2018-04-02,257.52,221.05,88.52,166.68,1371.99,1012.63,155.39,227.68,45.01,115.3,9.53
2018-04-03,260.73,225.35,89.71,168.39,1392.05,1018.68,156.11,236.78,44.89,116.49,9.55
2018-04-04,263.78,226.24,92.33,171.61,1410.57,1029.71,155.1,236.99,45.51,119.48,9.77
2018-04-05,265.59,221.38,92.38,172.8,1451.75,1032.64,159.34,236.31,45.96,119.04,10.02
2018-04-06,259.7,214.25,90.23,168.38,1405.23,1009.95,157.2,228.87,44.83,116.1,9.61
2018-04-09,260.83,215.41,90.77,170.05,1406.08,1020.09,157.93,234.74,44.9,117.19,9.525
2018-04-10,265.09,227.91,92.88,173.25,1436.22,1036.5,165.04,239.75,45.82,119.49,9.98
2018-04-11,263.71,226.24,91.86,172.44,1427.05,1025.06,166.32,240.32,45.61,119.16,9.82
2018-04-12,265.9003,234.6,93.58,174.14,1448.5,1037.29,163.87,239.43,45.88,121.4,10.08
2018-04-13,265.11,231.5,93.08,174.64,1430.79,1035.49,164.53,246.87,46.08,119.01,9.93
2018-04-16,267.37,231.49,94.17,175.82,1441.5,1046.1,164.83,249.37,46.05,119.41,10.09
2018-04-17,270.13,237.54,96.07,178.24,1503.83,1079.36,168.66,251.74,46.66,123.35,10.52
2018-04-18,270.37,236.37,96.44,177.84,1527.84,1075.39,166.36,249.59,47.08,124.46,10.36
2018-04-19,268.87,229.04,96.11,172.8,1556.91,1089.45,168.1,242.86,46.82,124.06,10.11
2018-04-20,266.66,228.71,95.0,165.72,1527.49,1077.32,166.28,237.12,46.23,122.82,9.99
2018-04-23,266.57,223.88,95.35,165.24,1517.86,1073.81,165.84,233.45,45.8,121.89,10.04
2018-04-24,263.04,221.2,93.12,162.94,1460.09,1022.64,159.69,228.39,45.53,117.88,10.09
2018-04-25,263.63,216.66,92.31,163.65,1460.17,1022.99,159.69,229.0,45.75,117.32,9.71
2018-04-26,266.24,225.22,94.26,164.22,1517.96,1043.31,174.16,230.42,45.96,120.83,11.04
2018-04-27,266.58,226.33,95.82,162.32,1572.62,1031.45,173.59,232.78,45.53,120.22,11.11
2018-04-30,264.53,224.9,93.52,165.26,1566.13,1018.58,172.0,229.42,45.67,120.99,10.88
2018-05-01,264.96,227.14,95.0,169.1,1582.26,1040.75,173.86,230.38,45.95,123.11,11.13
2018-05-02,263.17,226.31,93.51,176.57,1569.68,1026.05,176.07,228.74,45.51,122.82,10.97
2018-05-03,262.59,232.99,94.07,176.89,1572.075,1026.3,174.02,225.25,45.06,124.41,10.93
2018-05-04,265.92,239.06,95.16,183.83,1580.95,1051.0,176.61,230.52,45.71,125.12,11.28
2018-05-07,266.92,248.68,96.22,185.16,1600.14,1059.46,177.97,235.97,46.07,126.97,11.59
2018-05-08,266.89,250.4,95.81,186.05,1592.39,1058.59,178.92,238.85,45.94,128.75,11.61
2018-05-09,269.47,255.78,96.94,187.36,1608.0,1088.95,182.66,238.05,46.58,129.73,11.95
2018-05-10,272.0,260.13,97.91,190.04,1609.08,1105.47,185.53,243.51,46.93,130.62,12.13
2018-05-11,272.64,254.53,97.7,188.59,1602.91,1103.38,186.99,243.38,46.82,130.63,11.95
2018-05-14,272.95,255.36,98.03,188.15,1601.54,1106.6,186.64,244.76,46.82,127.69,12.23
2018-05-15,271.03,245.56,97.32,186.44,1576.12,1084.87,184.32,241.58,46.81,128.13,12.45
2018-05-16,272.15,246.01,97.15,188.18,1587.28,1084.09,183.2,240.51,46.73,128.77,12.82
2018-05-17,272.01,247.71,96.18,186.99,1581.76,1081.26,183.76,239.45,46.54,126.05,12.82
2018-05-18,271.34,245.94,96.36,186.31,1574.37,1069.64,182.68,235.99,46.32,126.96,13.0
2018-05-21,273.36,244.24,97.6,187.63,1585.46,1084.01,184.49,239.05,47.21,126.37,12.99
2018-05-22,272.58,242.7,97.5,187.28,1581.4,1075.31,183.8,238.49,46.37,125.44,12.98
2018-05-23,273.37,247.54,98.66,188.36,1601.86,1085.96,186.9,240.56,46.9,128.09,13.1
2018-05-24,272.84,247.69,98.31,188.15,1603.07,1085.45,185.93,243.53,46.46,128.74,13.41
2018-05-25,272.21,249.28,98.36,188.58,1610.15,1084.08,184.92,250.03,47.0,127.96,13.54
2018-05-29,269.12,248.59,98.01,187.9,1612.87,1068.07,185.74,249.69,46.26,126.88,13.36
2018-05-30,272.59,252.99,98.95,187.5,1624.89,1077.47,187.67,249.4,47.05,129.3,13.82
2018-05-31,270.81,252.19,98.84,186.87,1629.62,1100.0,191.78,252.07,46.72,129.33,13.73
2018-06-01,273.61,257.62,100.79,190.24,1641.54,1135.0,193.99,256.34,47.35,130.52,14.4
2018-06-04,274.89,264.85,101.67,191.83,1665.27,1153.04,193.28,258.37,47.32,132.65,14.85
2018-06-05,275.19,265.07,102.19,193.31,1696.35,1151.02,192.94,259.26,47.13,134.12,14.85
2018-06-06,277.43,265.15,102.49,193.98,1695.75,1146.95,191.34,263.52,47.75,135.55,15.67
2018-06-07,277.37,262.9,100.88,193.46,1689.3,1134.42,188.18,264.68,47.68,132.91,14.89
2018-06-08,278.22,262.28,101.63,191.7,1683.99,1132.71,189.1,257.97,48.18,133.53,15.25
2018-06-11,278.58,260.62,101.05,191.23,1689.12,1140.9,191.54,260.83,48.19,133.98,15.73
2018-06-12,278.97,262.58,101.31,192.28,1698.75,1148.19,192.4,261.43,48.45,136.26,15.85
2018-06-13,278.01,262.4,100.85,190.7,1704.86,1144.23,192.41,263.58,48.27,136.5,16.32
2018-06-14,278.68,266.91,101.42,190.8,1723.86,1160.11,196.81,268.46,45.9,138.41,16.25
2018-06-15,277.03,265.26,100.13,188.84,1715.97,1159.27,195.85,270.23,46.28,138.41,16.34
2018-06-18,276.59,265.09,100.86,188.74,1723.79,1183.58,198.31,264.5,46.52,139.8,17.11
2018-06-19,275.48,260.17,100.86,185.69,1734.78,1178.69,197.49,260.95,46.27,139.52,16.69
2018-06-20,276.01,262.31,101.87,186.5,1750.08,1184.07,202.06,261.15,42.82,138.94,16.515
2018-06-21,274.24,257.11,101.14,185.46,1730.22,1169.44,201.5,259.65,43.1,137.88,15.65
2018-06-22,274.76,250.95,100.41,184.92,1715.67,1169.29,201.74,259.71,44.1,135.01,15.8
2018-06-25,271.07,239.12,98.39,182.17,1663.15,1139.28,196.35,252.42,44.28,133.19,15.11
2018-06-26,271.58,241.99,99.08,184.43,1690.92,1132.62,199.0,251.54,44.41,135.48,15.5
2018-06-27,269.8,235.72,97.54,184.16,1660.51,1116.94,195.84,247.11,43.45,133.22,14.97
2018-06-28,270.91,240.86,98.63,185.5,1701.45,1126.78,196.23,244.9,43.84,135.12,15.31
2018-06-29,271.34,236.9,98.61,185.11,1699.8,1129.19,194.32,242.64,44.06,136.4,14.99
2018-07-02,271.84,242.24,100.01,187.18,1713.78,1142.11,197.36,242.05,44.95,140.43,15.16
2018-07-03,270.88,236.84,99.05,183.92,1693.96,1116.28,192.73,239.29,44.72,137.84,15.0
2018-07-05,273.02,242.73,99.76,185.4,1699.73,1141.29,198.45,245.4,45.41,139.77,15.5
2018-07-06,275.36,247.33,101.16,187.97,1710.63,1155.08,203.23,247.68,46.0,141.4,16.36
2018-07-09,277.9,249.25,101.85,190.58,1739.02,1167.28,204.74,247.43,46.73,141.76,16.61
2018-07-10,278.81,253.25,102.12,190.35,1743.07,1167.14,203.55,250.56,46.99,142.45,16.55
2018-07-11,276.91,247.53,101.98,187.88,1755.0,1171.46,202.54,243.44,47.64,145.25,16.27
2018-07-12,279.29,251.23,104.27,191.11,1797.23,1201.74,206.98,209.94,48.15,148.16,16.555
2018-07-13,279.56,249.32,105.43,191.33,1813.03,1204.42,207.32,202.46,48.63,147.61,16.27
2018-07-16,279.39,248.2,104.91,190.91,1822.49,1196.51,207.23,203.25,48.46,146.96,16.58
2018-07-17,280.43,253.69,105.95,191.45,1843.93,1213.08,209.99,208.31,48.9,147.02,16.87
